plant_genus_species,MF,abscission_num,barcode,herbarium,month,month_char,day,year,date,state,county,leafremoved,skel,stippling,blotch.mine,serpentine.mine,leafminer.oviholes,leaf.galls,leaf.roller,sooty.mould,unknown.lesions,aphids,spidermites,softscaleinsects
carya_ovata,NA_getlater,NA,NA,NEBC,5,May,21,1949,5/21/1949,New Hampshire,Rockingham,3,0,0,0,0,0,0,0,0,0,0,0,0
quercus_bicolor,NA_getlater,NA,NA,NEBC,9,Sep,11,1949,9/11/1949,New Hampshire,Rockingham,5,2,0,2,0,0,2,0,0,0,0,0,0
carya_ovata,NA_getlater,NA,NA,NEBC,5,May,24,1959,5/24/1959,New Hampshire,Rockingham,0,0,0,0,0,0,0,0,0,0,0,0,0
vaccinium_angustifolium,SK_Harris,19134,NA,NEBC,5,May,24,1959,5/24/1959,New Hampshire,Rockingham,0,0,0,0,0,0,0,0,0,0,0,0,0
carya_ovata,NA_getlater,NA,NA,NEBC,6,Jun,4,1959,6/4/1959,New Hampshire,Rockingham,0,0,0,0,0,0,0,0,0,1,0,0,0
desmodium_canadense,NA_getlater,20798,NA,NEBC,9,Sep,19,1959,9/19/1959,New Hampshire,Rockingham,2,2,0,0,0,0,0,0,0,0,0,0,0
quercus_bicolor,NA_getlater,NA,NA,NEBC,9,Sep,19,1959,9/19/1959,New Hampshire,Rockingham,1,0,0,1,0,0,0,0,0,0,0,0,0
vaccinium_angustifolium,RA_Howard,16482,NA,NEBC,7,Jul,5,1967,7/5/1967,New Hampshire,Rockingham,1,1,0,0,0,0,0,0,0,0,0,0,0
vaccinium_angustifolium,EC_Ogden_F_Hyland_AC_Gosse,NA,NA,NEBC,5,May,23,1936,5/23/1936,New Hampshire,Strafford,0,0,0,0,0,0,0,0,0,0,0,0,0
vaccinium_angustifolium,AR_Hodgdon,2752,NA,NEBC,6,Jun,12,1937,6/12/1937,New Hampshire,Strafford,2,0,0,0,0,0,0,0,0,0,0,0,0
vaccinium_angustifolium,AR_Hodgdon,3257,NA,NEBC,6,Jun,10,1939,6/10/1939,New Hampshire,Strafford,5,5,0,0,0,0,0,0,0,0,0,0,0
carya_ovata,NA_getlater,3150,NA,NEBC,9,Sep,18,1939,9/18/1939,New Hampshire,Strafford,3,0,0,0,0,0,0,0,0,4,0,0,0
vaccinium_angustifolium,AR_Hodgdon_R_Rhodes,12552,NA,NEBC,6,Jun,15,1942,6/15/1942,New Hampshire,Strafford,3,3,0,0,0,0,0,0,0,0,0,0,0
vaccinium_angustifolium,AR_Hodgdon,4130,NA,NEBC,7,Jul,5,1942,7/5/1942,New Hampshire,Strafford,1,0,0,0,0,0,0,0,0,0,0,0,0
vaccinium_angustifolium,AR_Hodgdon,5360,NA,NEBC,6,Jun,11,1945,6/11/1945,New Hampshire,Strafford,1,1,0,0,0,0,0,0,0,0,0,0,0
vaccinium_angustifolium,AR_Hodgdon_G_Stewart,5410,NA,NEBC,7,Jul,21,1947,7/21/1947,New Hampshire,Strafford,2,0,0,0,0,0,0,0,0,2,0,0,0
vaccinium_angustifolium,W_Schloth,NA,NA,NEBC,5,May,27,1950,5/27/1950,New Hampshire,Strafford,0,0,0,0,0,0,0,0,0,0,0,0,0
carya_ovata,NA_getlater,NA,NA,NEBC,9,Sep,9,1953,9/9/1953,New Hampshire,Strafford,2,0,1,0,0,0,0,0,0,3,0,0,0
carya_ovata,NA_getlater,15822,NA,NEBC,7,Jul,24,1967,7/24/1967,New Hampshire,Strafford,2,0,0,0,0,0,0,0,0,3,0,0,0
vaccinium_angustifolium,AR_Hodgdon_F_Steele,9966,NA,NEBC,7,Jul,21,1957,7/21/1957,New Hampshire,Sullivan,2,2,0,0,0,0,0,0,0,0,0,0,0
desmodium_canadense,NA_getlater,NA,NA,NEBC,8,Aug,2,1962,8/2/1962,New Hampshire,Sullivan,1,0,0,0,0,0,0,0,0,0,0,0,0
quercus_bicolor,NA_getlater,NA,NA,NEBC,5,May,30,1911,5/30/1911,Rhode Island,Bristol,0,0,0,0,0,0,0,0,0,0,0,0,0
quercus_bicolor,NA_getlater,NA,NA,NEBC,6,Jun,5,1921,6/5/1921,Rhode Island,Bristol,1,0,0,0,0,0,0,0,0,0,0,0,0
desmodium_canadense,NA_getlater,NA,NA,NEBC,8,Aug,24,1921,8/24/1921,Rhode Island,Kent,2,5,0,0,0,0,0,0,0,0,0,0,0
quercus_bicolor,NA_getlater,NA,NA,NEBC,5,May,28,1939,5/28/1939,Rhode Island,Kent,1,0,0,0,0,0,0,0,0,0,0,0,0
vaccinium_angustifolium,LJ_Mehrhoff,16530,NA,NEBC,5,May,11,1993,5/11/1993,Rhode Island,Kent,0,0,0,0,0,0,0,0,0,0,0,0,0
quercus_bicolor,NA_getlater,NA,NA,NEBC,8,Aug,28,1925,8/28/1925,Rhode Island,Newport,0,1,1,0,0,0,0,0,0,2,0,0,0
vaccinium_angustifolium,EBG,79,NA,NEBC,5,May,21,1900,5/21/1900,Rhode Island,Providence,1,0,0,0,0,0,0,0,0,0,0,0,0
vaccinium_angustifolium,JF_Collins,NA,NA,GH,5,May,8,1903,5/8/1903,Rhode Island,Providence,0,0,0,0,0,0,0,0,0,0,0,0,0
quercus_bicolor,NA_getlater,NA,NA,NEBC,5,May,14,1910,5/14/1910,Rhode Island,Providence,3,0,0,0,0,0,0,0,0,0,0,0,0
quercus_bicolor,NA_getlater,NA,NA,NEBC,5,May,30,1911,5/30/1911,Rhode Island,Providence,3,0,0,3,0,0,0,0,0,0,0,0,0
quercus_bicolor,NA_getlater,NA,NA,NEBC,5,May,30,1911,5/30/1911,Rhode Island,Providence,1,0,0,0,0,0,0,0,0,0,0,0,0
vaccinium_angustifolium,TH,NA,NA,NEBC,5,May,14,1916,5/14/1916,Rhode Island,Providence,0,0,0,0,0,0,0,0,0,0,0,0,0
carya_ovata,NA_getlater,NA,NA,NEBC,5,May,21,1916,5/21/1916,Rhode Island,Providence,1,0,0,0,0,0,0,0,0,0,0,0,0
desmodium_canadense,NA_getlater,NA,NA,Gray,7,Jul,31,1920,7/31/1920,Rhode Island,Providence,1,0,0,0,0,0,0,0,0,0,0,0,0
desmodium_canadense,NA_getlater,NA,NA,NEBC,7,Jul,31,1920,7/31/1920,Rhode Island,Providence,2,0,0,0,0,0,0,0,0,0,0,0,0
vaccinium_angustifolium,JF_Collins,NA,NA,GH,9,Sep,5,1925,9/5/1925,Rhode Island,Providence,3,2,0,0,0,0,0,0,0,0,0,0,0
vaccinium_angustifolium,EJ_Palmer,44349,NA,AA,6,Jun,12,1938,6/12/1938,Rhode Island,Providence,1,0,0,0,0,0,0,0,0,0,0,0,0
quercus_bicolor,NA_getlater,NA,NA,Arnold,9,Sep,3,1939,9/3/1939,Rhode Island,Providence,4,1,0,1,0,0,0,0,0,1,0,0,0
vaccinium_angustifolium,EJ_Palmer,45034,NA,AA,9,Sep,24,1939,9/24/1939,Rhode Island,Providence,2,3,0,0,0,0,0,0,0,0,0,0,0
quercus_bicolor,NA_getlater,NA,NA,Arnold,5,May,31,1941,5/31/1941,Rhode Island,Providence,3,0,1,1,0,0,0,0,0,1,0,0,0
vaccinium_angustifolium,EJ_Palmer,45490,NA,AA,8,Aug,10,1941,8/10/1941,Rhode Island,Providence,1,0,0,0,0,0,0,0,0,0,0,0,0
vaccinium_angustifolium,EJ_Palmer,45467,NA,AA,8,Aug,11,1941,8/11/1941,Rhode Island,Providence,4,3,0,0,0,0,0,0,0,0,0,0,0
desmodium_canadense,NA_getlater,NA,NA,NEBC,8,Aug,31,1941,8/31/1941,Rhode Island,Providence,5,0,0,0,0,0,0,0,0,0,0,0,0
quercus_bicolor,NA_getlater,NA,NA,NEBC,6,Jun,14,1942,6/14/1942,Rhode Island,Providence,2,0,0,0,0,0,0,0,0,0,0,0,0
quercus_bicolor,NA_getlater,NA,NA,Arnold,6,Jun,14,1942,6/14/1942,Rhode Island,Providence,3,0,3,0,0,0,0,0,0,0,0,0,0
quercus_bicolor,NA_getlater,NA,NA,Gray,5,May,25,1865,5/25/1865,Rhode Island,Providence,0,0,0,0,0,0,0,0,0,0,0,0,0
carya_ovata,NA_getlater,NA,NA,NEBC,9,Sep,26,1886,9/26/1886,Rhode Island,Providence,3,0,2,0,0,0,0,0,0,4,0,0,0
quercus_bicolor,NA_getlater,NA,NA,NEBC,10,Oct,3,1899,10/3/1899,Rhode Island,Providence,1,1,1,1,0,0,1,0,2,0,0,0,0
quercus_bicolor,NA_getlater,NA,NA,NEBC,10,Oct,7,1899,10/7/1899,Rhode Island,Providence,0,0,0,3,0,0,0,0,4,2,0,0,0
carya_ovata,NA_getlater,NA,NA,Gray,5,May,29,1872,5/29/1872,Rhode Island,R Island,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
carya_ovata,NA_getlater,NA,NA,Gray,6,Jun,17,1908,6/17/1908,Rhode Island,Washington,3,1,0,0,0,0,1,0,0,0,0,0,0
carya_ovata,NA_getlater,NA,NA,Gray,6,Jun,17,1908,6/17/1908,Rhode Island,Washington,3,4,0,0,0,0,0,0,0,0,0,0,0
quercus_bicolor,F,NA,NA,NEBC,6,Jun,17,1908,6/17/1908,Rhode Island,Washington,0,0,0,0,0,0,0,0,0,0,0,0,0
quercus_bicolor,NA_getlater,NA,NA,Arnold,6,Jun,17,1908,6/17/1908,Rhode Island,Washington,4,0,0,0,0,0,0,0,0,2,0,0,0
desmodium_canadense,NA_getlater,NA,NA,NEBC,7,Jul,31,1909,7/31/1909,Rhode Island,Washington,2,0,0,0,0,0,0,0,0,0,0,0,0
quercus_bicolor,NA_getlater,NA,NA,NEBC,8,Aug,30,1919,8/30/1919,Rhode Island,Washington,0,2,1,0,0,0,0,0,0,1,0,0,0
quercus_bicolor,NA_getlater,NA,NA,Gray,5,May,27,1908,5/27/1908,Vermont,Addison,0,0,0,0,0,0,0,0,0,0,0,0,0
vaccinium_angustifolium,CH_Knowlton,NA,NA,NEBC,5,May,14,1933,5/14/1933,Vermont,Addison,0,0,0,0,0,0,0,0,0,0,0,0,0
quercus_bicolor,NA_getlater,NA,NA,NEBC,9,Sep,13,1882,9/13/1882,Vermont,Addison,1,1,0,0,0,0,0,0,0,0,0,0,0
carya_ovata,NA_getlater,NA,NA,NEBC,7,Jul,8,1970,7/8/1970,Vermont,Bennington,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
carya_ovata,NA_getlater,NA,NA,NEBC,10,Oct,6,1970,10/6/1970,Vermont,Bennington,4,0,0,0,0,0,0,0,0,2,0,0,0
carya_ovata,NA_getlater,NA,NA,NEBC,10,Oct,6,1970,10/6/1970,Vermont,Bennington,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
carya_ovata,NA_getlater,NA,NA,NEBC,8,Aug,25,1971,8/25/1971,Vermont,Bennington,0,0,0,3,0,0,0,0,0,3,0,0,0
desmodium_canadense,NA_getlater,2202,NA,Arnold,8,Aug,11,1975,8/11/1975,Vermont,Bennington,2,1,0,0,0,0,0,0,0,0,0,0,0
quercus_bicolor,NA_getlater,NA,NA,NEBC_,7,Jul,9,1995,7/9/1995,Vermont,Bennington,5,0,2,1,0,1,0,0,0,0,0,0,0
vaccinium_angustifolium,MA_Day,275,NA,GH,7,Jul,14,1898,7/14/1898,Vermont,Bennington,1,0,0,0,0,0,0,0,0,0,0,0,0
vaccinium_angustifolium,MA_Day,275,NA,NEBC,7,Jul,14,1898,7/14/1898,Vermont,Bennington,3,0,0,0,0,0,0,0,0,0,0,0,0
desmodium_canadense,NA_getlater,NA,NA,NEBC,9,Sep,3,1940,9/3/1940,Vermont,Caledonia,1,0,0,0,0,0,0,0,0,0,0,0,0
vaccinium_angustifolium,FC_Seymour,18794,NA,NEBC,7,Jul,16,1960,7/16/1960,Vermont,Caledonia,4,1,0,0,0,0,0,0,0,0,0,0,0
vaccinium_angustifolium,FC_Seymour,18917,NA,NEBC,7,Jul,21,1960,7/21/1960,Vermont,Caledonia,1,0,0,0,0,0,0,0,0,0,0,0,0
quercus_bicolor,NA_getlater,NA,NA,NEBC,7,Jul,27,1911,7/27/1911,Vermont,Chittenden,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
vaccinium_angustifolium,WH_Blanchard,NA,NA,AA,8,Aug,24,1911,8/24/1911,Vermont,Chittenden,0,0,0,0,0,0,0,0,0,0,0,0,0
carya_ovata,NA_getlater,NA,NA,NEBC,6,Jun,25,1912,6/25/1912,Vermont,Chittenden,0,0,0,0,0,0,0,0,0,0,0,0,0
carya_ovata,NA_getlater,NA,NA,NEBC,6,Jun,25,1913,6/25/1913,Vermont,Chittenden,0,0,4,0,0,0,0,0,0,2,0,0,0
vaccinium_angustifolium,CH_Knowlton,NA,NA,NEBC,5,May,30,1922,5/30/1922,Vermont,Chittenden,1,0,0,0,0,0,0,0,0,0,0,0,0
desmodium_canadense,NA_getlater,NA,NA,NEBC,8,Aug,14,1922,8/14/1922,Vermont,Chittenden,1,0,0,0,0,0,0,0,0,0,0,0,0
desmodium_canadense,NA_getlater,NA,NA,NEBC,7,Jul,25,1927,7/25/1927,Vermont,Chittenden,1,0,0,0,0,0,0,0,0,3,0,0,0
carya_ovata,NA_getlater,NA,NA,NEBC,7,Jul,16,1931,7/16/1931,Vermont,Chittenden,0,0,1,0,0,0,0,0,0,0,0,0,0
carya_ovata,NA_getlater,NA,NA,NEBC,6,Jun,14,1971,6/14/1971,Vermont,Chittenden,0,0,0,0,0,0,0,0,0,0,0,0,0
carya_ovata,NA_getlater,NA,NA,Arnold,6,Jun,3,1879,6/3/1879,Vermont,Chittenden,1,0,0,0,0,0,0,0,0,0,0,0,0
vaccinium_angustifolium,AS_Pease,32565,NA,NEBC,5,May,31,1947,5/31/1947,Vermont,Essex,0,0,0,0,0,0,0,0,0,0,0,0,0
vaccinium_angustifolium,AS_Pease,33709,NA,NEBC,7,Jul,19,1948,7/19/1948,Vermont,Essex,0,0,0,0,0,0,0,0,0,0,0,0,0
vaccinium_angustifolium,AS_Pease,39456,NA,NEBC,5,May,26,1959,5/26/1959,Vermont,Essex,0,0,0,0,0,0,0,0,0,0,0,0,0
desmodium_canadense,NA_getlater,NA,NA,Gray,9,Sep,10,1906,9/10/1906,Vermont,Franklin,1,0,0,0,0,0,0,0,0,0,0,0,0
desmodium_canadense,NA_getlater,28402,NA,NEBC,7,Jul,20,1938,7/20/1938,Vermont,Franklin,2,1,0,0,0,0,0,0,0,0,0,0,0
desmodium_canadense,NA_getlater,NA,NA,NEBC,7,Jul,15,1939,7/15/1939,Vermont,Franklin,0,0,0,0,0,0,0,0,0,0,0,0,0
desmodium_canadense,NA_getlater,NA,NA,NEBC,8,Aug,19,1980,8/19/1980,Vermont,Franklin,3,1,0,0,0,0,0,0,0,0,0,0,0
quercus_bicolor,NA_getlater,NA,NA,NEBC,7,Jul,24,1935,7/24/1935,Vermont,Grand Isle,3,0,0,0,0,0,0,0,0,1,0,0,0
desmodium_canadense,NA_getlater,NA,NA,NEBC,8,Aug,17,1935,8/17/1935,Vermont,Grand Isle,1,0,0,0,0,0,0,0,0,0,0,0,0
quercus_bicolor,NA_getlater,NA,NA,NEBC,7,Jul,15,1937,7/15/1937,Vermont,Grand Isle,1,0,0,0,0,0,3,0,0,0,0,0,0
vaccinium_angustifolium,WH_Blanchard,NA,NA,GH,9,Sep,7,1918,9/7/1918,Vermont,Lamoille,0,1,0,0,0,0,0,0,0,0,0,0,0
vaccinium_angustifolium,EF_Williams,NA,NA,NEBC,7,Jul,3,1897,10/3/1899,Vermont,Lamoille,0,0,0,0,0,0,0,0,0,0,0,0,0
vaccinium_angustifolium,JR_Churchill,NA,NA,NEBC,7,Jul,3,1897,7/3/1897,Vermont,Lamoille,0,0,0,0,0,0,0,0,0,0,0,0,0
vaccinium_angustifolium,AJ_Grores,NA,NA,NEBC,5,May,23,1895,5/23/1895,Vermont,Lamoille,2,0,0,0,0,0,0,0,0,0,0,0,0
vaccinium_angustifolium,E_Anderson_RH_Goodwn_RB_Mackintosh_C_Schweinfurth_RH_Welmore,NA,NA,NEBC,6,Jun,10,1933,6/10/1933,Vermont,Orange,5,0,0,0,0,0,0,0,0,0,0,0,0
desmodium_canadense,NA_getlater,NA,NA,NEBC,8,Aug,23,1940,8/23/1940,Vermont,Orange,3,0,0,0,0,0,0,0,0,0,0,0,0
vaccinium_angustifolium,RT_Clausen_ER_Clausen_EP_Wadleigh,5924,NA,GH,8,Aug,31,1942,8/31/1942,Vermont,Orleans,2,0,0,0,0,0,0,0,0,0,0,0,0
vaccinium_angustifolium,EC_Kent,NA,NA,NEBC,8,Aug,31,1904,8/31/1904,Vermont,Rutland,2,0,0,0,0,0,0,0,0,0,0,0,0
desmodium_canadense,NA_getlater,NA,NA,Gray,7,Jul,27,1907,7/27/1907,Vermont,Rutland,3,0,0,0,0,0,0,0,0,0,0,0,0
carya_ovata,NA_getlater,NA,NA,NEBC,7,Jul,9,1919,7/9/1919,Vermont,Rutland,3,0,0,0,0,0,0,0,0,0,0,0,0
vaccinium_angustifolium,CH_Knowlton,NA,NA,NEBC,6,Jun,28,1923,6/28/1923,Vermont,Rutland,0,0,0,0,0,0,0,0,0,0,0,0,0
vaccinium_angustifolium,DL_Dutton,2557,NA,NEBC,6,Jun,14,1926,6/14/1926,Vermont,Rutland,3,0,0,0,0,0,0,0,0,0,0,0,0
vaccinium_angustifolium,M_Hopkins,NA,NA,NEBC,5,May,18,1935,5/18/1935,Vermont,Rutland,0,0,0,0,0,0,0,0,0,0,0,0,0
vaccinium_angustifolium,SK_Harris,NA,NA,NEBC,6,Jun,8,1935,6/8/1935,Vermont,Rutland,3,0,0,0,0,0,0,0,0,0,0,0,0
desmodium_canadense,NA_getlater,NA,NA,NEBC,8,Aug,22,1935,8/22/1935,Vermont,Rutland,2,0,0,0,0,0,1,0,0,0,0,0,0
desmodium_canadense,NA_getlater,NA,NA,NEBC,8,Aug,20,1940,8/20/1940,Vermont,Rutland,0,0,0,0,0,0,0,0,0,3,0,0,0
carya_ovata,NA_getlater,NA,NA,NEBC,6,Jun,10,1970,6/10/1970,Vermont,Rutland,0,0,0,0,0,0,0,0,0,1,0,0,0
carya_ovata,NA_getlater,NA,NA,NEBC,6,Jun,20,1970,6/20/1970,Vermont,Rutland,2,0,0,0,0,0,0,0,0,0,0,0,0
carya_ovata,NA_getlater,NA,NA,NEBC,6,Jun,20,1970,6/20/1970,Vermont,Rutland,1,0,0,0,0,0,0,0,0,3,0,0,0
carya_ovata,NA_getlater,NA,NA,NEBC,8,Aug,28,1970,8/28/1970,Vermont,Rutland,3,2,0,0,2,0,0,0,0,4,0,0,0
desmodium_canadense,F,NA,NA,Gray,9,Sep,12,1897,9/12/1897,Vermont,Rutland,5,5,0,3,0,0,0,0,0,0,0,0,0
quercus_bicolor,F,NA,NA,Gray,5,May,12,1899,5/12/1899,Vermont,Rutland,0,0,0,0,0,0,0,0,0,0,0,0,0
carya_ovata,NA_getlater,NA,NA,Arnold,9,Sep,27,1899,9/27/1899,Vermont,Rutland,0,1,0,0,0,0,1,0,0,2,0,0,0
vaccinium_angustifolium,WW_Eggleston,1448,NA,GH,7,Jul,1,1899,7/1/1899,Vermont,Rutland,4,0,0,0,0,0,0,0,0,0,0,0,0
vaccinium_angustifolium,W_Eggleston,1451,NA,NEBC,5,May,10,1899,5/10/1899,Vermont,Rutland,0,0,0,0,0,0,0,0,0,0,0,0,0
desmodium_canadense,NA_getlater,157201,NA,NEBC,7,Jul,21,1911,7/21/1911,Vermont,Windham,0,1,0,0,0,0,0,0,0,0,0,0,0
carya_ovata,NA_getlater,NA,NA,NEBC,5,May,26,1912,5/26/1912,Vermont,Windham,0,0,0,0,0,0,0,0,0,0,0,0,0
carya_ovata,NA_getlater,NA,NA,NEBC,5,May,28,1912,5/28/1912,Vermont,Windham,0,0,0,0,0,0,0,0,0,0,0,0,0
vaccinium_angustifolium,LA_Wheeler,109301,NA,NEBC,5,May,28,1913,5/28/1913,Vermont,Windham,1,0,0,0,0,0,0,0,0,0,0,0,0
carya_ovata,NA_getlater,NA,NA,NEBC,6,Jun,11,1920,6/11/1920,Vermont,Windham,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
vaccinium_angustifolium,CA_Weatherby,4681,NA,GH,6,Jun,28,1920,6/28/1920,Vermont,Windham,0,0,0,0,0,0,0,0,0,0,0,0,0
vaccinium_angustifolium,CA_Weatherby,4681,NA,NEBC,6,Jun,28,1920,6/28/1920,Vermont,Windham,1,0,0,0,0,0,0,0,0,0,0,0,0
desmodium_canadense,NA_getlater,NA,NA,NEBC,8,Aug,2,1922,8/2/1922,Vermont,Windham,0,0,0,0,0,0,0,0,0,0,0,0,0
vaccinium_angustifolium,CA_Weatherby,5384,NA,NEBC,5,May,29,1925,5/29/1925,Vermont,Windham,0,0,0,0,0,0,0,0,0,0,0,0,0
desmodium_canadense,NA_getlater,5057,NA,NEBC,9,Sep,7,1961,9/7/1961,Vermont,Windham,3,0,0,4,0,0,0,0,0,0,0,0,0
carya_ovata,NA_getlater,NA,NA,NEBC,9,Sep,28,1961,9/28/1961,Vermont,Windham,3,0,0,0,0,0,0,0,0,0,0,0,0
desmodium_canadense,NA_getlater,NA,NA,NEBC,8,Aug,10,1912,8/10/1912,Vermont,Windsor,1,1,0,0,0,0,0,0,0,0,0,0,0
desmodium_canadense,NA_getlater,NA,NA,NEBC,8,Aug,23,1919,8/23/1919,Vermont,Windsor,3,0,0,0,0,0,0,0,0,0,0,0,0
vaccinium_angustifolium,RJ_Eaton_H_StJohn,NA,NA,NEBC,6,Jun,12,1920,6/12/1920,Vermont,Windsor,0,0,0,0,0,0,0,0,0,0,0,0,0
carya_ovata,NA_getlater,NA,NA,NEBC,10,Oct,2,1970,10/2/1970,Vermont,Windsor,2,0,0,0,0,0,0,0,0,3,0,0,0
carya_ovata,NA_getlater,NA,NA,NEBC,8,Aug,3,1981,8/3/1981,Vermont,Windsor,0,0,0,0,1,0,0,0,0,2,0,0,0
quercus_bicolor,NA_getlater,NA,NA,NEBC_,9,Sep,23,1993,9/23/1993,Vermont,Windsor,0,0,0,0,0,0,0,0,0,2,0,0,0